IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,VehBCost,WarrantyCost
1,5/18/2010,MANHEIM,2003,7.0,DODGE,NEON,SE,4D SEDAN SE,GOLD,AUTO,,,,AMERICAN,COMPACT,2111.0,3850.0,986
0,12/1/2010,MANHEIM,2008,2.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,RED,AUTO,1.0,Alloy,84579.0,AMERICAN,LARGE,9310.0,8250.0,2152
0,12/17/2009,OTHER,2006,3.0,DODGE,DURANGO 2WD V6,SXT,4D SUV 3.7L,RED,AUTO,1.0,Alloy,55604.0,AMERICAN,MEDIUM SUV,8232.0,9420.0,1003
1,12/3/2009,MANHEIM,2002,7.0,DODGE,STRATUS 4C,SE,4D SEDAN SE,MAROON,AUTO,2.0,Covers,97224.0,AMERICAN,MEDIUM,1884.0,2705.0,1641
1,8/11/2009,ADESA,2005,4.0,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,GREY,AUTO,,,95712.0,AMERICAN,COMPACT,3783.0,3475.0,1341
0,9/15/2010,ADESA,2008,2.0,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLACK,AUTO,2.0,Covers,72515.0,AMERICAN,LARGE,8066.0,7890.0,1974
0,6/29/2009,MANHEIM,2004,5.0,SUZUKI,FORENZA 2.0L I4 EFI,S,4D SEDAN S,BEIGE,AUTO,2.0,Covers,66732.0,OTHER ASIAN,MEDIUM,2476.0,4100.0,533
1,9/23/2010,MANHEIM,2002,8.0,GMC,SONOMA PICKUP 2WD 4C,SL,REG CAB 2.2L FFV SL,WHITE,MANUAL,1.0,Alloy,79289.0,AMERICAN,SMALL TRUCK,3110.0,4650.0,2157
0,12/21/2010,MANHEIM,2007,,PONTIAC,G6 4C,Bas,4D SEDAN,GREEN,AUTO,2.0,Covers,83624.0,AMERICAN,MEDIUM,6623.0,7865.0,1113
0,2/9/2010,OTHER,2007,3.0,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLACK,AUTO,,,74002.0,AMERICAN,VAN,12021.0,7850.0,1623
0,12/1/2010,MANHEIM,2005,5.0,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,SILVER,AUTO,1.0,Alloy,88262.0,AMERICAN,MEDIUM SUV,7862.0,8650.0,1893
1,11/17/2010,MANHEIM,2004,6.0,FORD,EXPLORER 2WD V6,XLS,4D SUV 4.0L FFV XLS,GOLD,AUTO,2.0,Covers,85110.0,AMERICAN,MEDIUM SUV,4760.0,6690.0,1243
0,10/22/2010,MANHEIM,2006,4.0,DODGE,STRATUS 4C,SXT,4D SEDAN SXT,GREY,AUTO,1.0,Alloy,63133.0,AMERICAN,MEDIUM,4181.0,4750.0,1020
0,9/2/2009,MANHEIM,2005,4.0,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,WHITE,AUTO,1.0,Alloy,66635.0,AMERICAN,COMPACT,3402.0,5335.0,630
0,5/20/2009,ADESA,2005,4.0,FORD,RANGER PICKUP 2WD 4C,XL,REG CAB 2.3L EDGE,SILVER,AUTO,2.0,Covers,,AMERICAN,SMALL TRUCK,3664.0,4130.0,533
0,10/19/2010,MANHEIM,2005,5.0,TOYOTA,CAMRY 4C,Bas,4D SEDAN,GOLD,AUTO,,,,TOP LINE ASIAN,MEDIUM,7314.0,7135.0,620
0,9/10/2009,MANHEIM,2002,7.0,CHRYSLER,PT CRUISER 2.4L I4 M,Lim,4D SEDAN LIMITED,WHITE,AUTO,1.0,Alloy,72641.0,AMERICAN,MEDIUM,2854.0,4760.0,1689
0,11/9/2010,MANHEIM,2007,,CHRYSLER,TOWN & COUNTRY 2WD V,LX,MINIVAN 3.3L,SILVER,AUTO,2.0,Covers,90647.0,AMERICAN,VAN,6917.0,6945.0,1918
0,12/21/2010,MANHEIM,2007,3.0,HONDA,ACCORD 4C,LX,4D SEDAN LX AUTO,SILVER,AUTO,2.0,Covers,,TOP LINE ASIAN,MEDIUM,9119.0,8535.0,569
0,8/5/2009,MANHEIM,2008,1.0,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,WHITE,AUTO,2.0,Covers,50521.0,AMERICAN,MEDIUM,7245.0,6925.0,754
1,7/1/2009,MANHEIM,2004,5.0,FORD,MUSTANG V6 3.9L V6 E,Bas,2D COUPE,BLACK,AUTO,1.0,Alloy,62689.0,AMERICAN,SPORTS,5371.0,5130.0,728
1,11/17/2009,MANHEIM,2007,2.0,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,,,59783.0,AMERICAN,VAN,7789.0,7445.0,1251
0,7/29/2009,OTHER,2008,1.0,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BLUE,AUTO,,,,AMERICAN,MEDIUM,8194.0,7400.0,920
0,12/15/2009,OTHER,2006,3.0,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,GREY,AUTO,,,,AMERICAN,CROSSOVER,8325.0,7605.0,975
0,10/18/2010,MANHEIM,2006,4.0,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,GREEN,AUTO,2.0,Covers,98173.0,AMERICAN,MEDIUM,5913.0,4200.0,1630
1,1/26/2010,MANHEIM,2002,8.0,FORD,EXPLORER 4WD V6,XLS,4D SUV 4.0L XLS,GREEN,AUTO,1.0,Alloy,80011.0,AMERICAN,MEDIUM SUV,3803.0,5825.0,2193
0,3/3/2010,OTHER,2003,7.0,SATURN,L SERIES,L30,4D SEDAN L300,BLUE,AUTO,1.0,Alloy,89756.0,AMERICAN,MEDIUM,3777.0,5400.0,2712
0,9/22/2010,MANHEIM,2003,7.0,JEEP,LIBERTY 2WD V6,Lim,4D SUV LIMITED,GOLD,AUTO,1.0,Alloy,81079.0,AMERICAN,SMALL SUV,5956.0,7950.0,1023
0,7/14/2010,MANHEIM,2007,3.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,,,73261.0,AMERICAN,LARGE,8005.0,7880.0,1974
0,7/22/2009,MANHEIM,2007,2.0,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,69483.0,AMERICAN,LARGE,7513.0,7760.0,1703
0,7/20/2010,MANHEIM,2008,2.0,CHRYSLER,SEBRING V6,Tou,4D SEDAN FFV TOURING,GOLD,AUTO,1.0,Alloy,79332.0,AMERICAN,MEDIUM,9021.0,7810.0,1272
0,9/8/2009,OTHER,2008,1.0,CHRYSLER,SEBRING 4C 2.4L I4 E,LX,4D SEDAN LX,WHITE,AUTO,,,47789.0,AMERICAN,MEDIUM,8642.0,7800.0,834
0,7/21/2010,MANHEIM,2006,4.0,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLACK,AUTO,2.0,Covers,76786.0,AMERICAN,MEDIUM,4863.0,5010.0,1389
1,3/4/2009,ADESA,2006,3.0,CHRYSLER,300 3.5L V6 MPI / SM,Lim,4D SEDAN,BEIGE,AUTO,,,72303.0,AMERICAN,SPECIALTY,10127.0,9205.0,1389
0,11/11/2010,MANHEIM,2007,3.0,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,BLUE,AUTO,,,70996.0,AMERICAN,MEDIUM SUV,9151.0,8885.0,1389
0,9/27/2010,MANHEIM,2007,3.0,CHEVROLET,HHR,LT,4D SUV 2.2L,GREY,AUTO,,,68878.0,AMERICAN,MEDIUM,7867.0,7900.0,728
1,8/19/2009,ADESA,2006,3.0,CHEVROLET,MONTE CARLO 3.5L V6,LS,2D COUPE LS,BLACK,AUTO,2.0,Covers,89750.0,AMERICAN,LARGE,6867.0,5275.0,2152
0,3/4/2010,OTHER,2007,3.0,SUZUKI,FORENZA,,4D SEDAN,BLACK,AUTO,,,57922.0,OTHER ASIAN,MEDIUM,5414.0,5835.0,505
0,5/21/2010,ADESA,2001,9.0,CHEVROLET,S10 PICKUP 2WD 4C,Bas,REG CAB 2.2L FFV,RED,AUTO,1.0,Alloy,83608.0,AMERICAN,SMALL TRUCK,2760.0,4350.0,2322
1,9/15/2010,MANHEIM,2005,5.0,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,GREEN,AUTO,,,74572.0,AMERICAN,VAN,4743.0,6550.0,1623
0,3/6/2009,ADESA,2004,5.0,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER EXT 3.4L,WHITE,AUTO,1.0,Alloy,91628.0,AMERICAN,VAN,3477.0,4120.0,5613
0,6/16/2009,MANHEIM,2006,3.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,,,60290.0,AMERICAN,MEDIUM,5480.0,6000.0,1215
0,10/14/2010,MANHEIM,2005,5.0,CHEVROLET,1500 SILVERADO PICKU,Bas,EXT CAB 4.8L,GREEN,AUTO,,,75348.0,AMERICAN,LARGE TRUCK,6987.0,10445.0,1155
0,8/11/2009,ADESA,2007,2.0,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,83192.0,AMERICAN,MEDIUM,7074.0,5350.0,1243
1,1/29/2009,MANHEIM,2002,7.0,FORD,FOCUS 2.0L I4 SFI,SE,4D SEDAN SE,BLUE,AUTO,1.0,Alloy,84046.0,AMERICAN,COMPACT,2164.0,3360.0,1543
0,7/2/2009,OTHER,2007,2.0,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,42031.0,AMERICAN,COMPACT,5430.0,5250.0,623
0,10/27/2009,MANHEIM,2006,3.0,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,GREY,AUTO,2.0,Covers,71480.0,AMERICAN,MEDIUM,5023.0,5460.0,803
0,3/6/2009,OTHER,2008,1.0,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L FFV,BLUE,AUTO,1.0,Alloy,77802.0,AMERICAN,LARGE,10806.0,8200.0,1974
0,5/25/2010,ADESA,2006,4.0,JEEP,LIBERTY 4WD V6,Spo,4D SUV,BLUE,AUTO,2.0,Covers,72973.0,AMERICAN,SMALL SUV,10087.0,8445.0,920
0,3/16/2010,OTHER,2004,6.0,OLDSMOBILE,ALERO V6,GL,4D SEDAN GL,WHITE,AUTO,1.0,Alloy,72543.0,AMERICAN,MEDIUM,4124.0,4990.0,2208
0,3/20/2009,OTHER,2006,3.0,CHEVROLET,MONTE CARLO 3.5L V6,LT,2D COUPE LT,WHITE,AUTO,,,69743.0,AMERICAN,LARGE,7737.0,6605.0,1703
0,5/18/2009,MANHEIM,2006,3.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,2.0,Covers,72110.0,AMERICAN,MEDIUM,5480.0,4900.0,1389
0,11/9/2009,MANHEIM,2006,3.0,FORD,FIVE HUNDRED,SE,4D SEDAN SE,BLUE,AUTO,,,77102.0,AMERICAN,LARGE,6127.0,6600.0,1506
0,9/15/2009,MANHEIM,2006,3.0,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,RED,AUTO,,,92550.0,AMERICAN,VAN,7397.0,5225.0,1918
0,6/16/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,SILVER,AUTO,,,73198.0,AMERICAN,MEDIUM,5458.0,5180.0,1389
0,10/19/2010,ADESA,2005,5.0,NISSAN,ALTIMA,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,47262.0,TOP LINE ASIAN,MEDIUM,6991.0,9010.0,553
0,2/3/2010,ADESA,2004,6.0,HYUNDAI,ELANTRA,GLS,4D SEDAN,BLUE,AUTO,2.0,Covers,70863.0,OTHER ASIAN,MEDIUM,3033.0,4180.0,569
1,11/3/2010,MANHEIM,2004,6.0,OLDSMOBILE,BRAVADA AWD V6,,4D SUV 4.2L,WHITE,AUTO,,,55276.0,AMERICAN,MEDIUM SUV,5542.0,7545.0,1500
0,5/26/2010,MANHEIM,2006,4.0,FORD,FUSION 4C,SE,4D SEDAN SE,SILVER,MANUAL,1.0,Alloy,66520.0,AMERICAN,MEDIUM,7317.0,6570.0,728
0,7/29/2010,ADESA,2007,3.0,SUZUKI,SX4,Bas,4D HATCHBACK AWD,WHITE,MANUAL,1.0,Alloy,77777.0,OTHER ASIAN,COMPACT,7797.0,5845.0,803
0,7/28/2010,OTHER,2004,,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2.0,Covers,69752.0,AMERICAN,MEDIUM,2976.0,4925.0,1215
0,5/7/2010,ADESA,2007,3.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,75981.0,AMERICAN,LARGE,0.0,8525.0,1974
0,6/7/2010,MANHEIM,2005,5.0,KIA,SORENTO 4WD,EX,4D SPORT UTILITY EX,SILVER,AUTO,,,85404.0,OTHER ASIAN,MEDIUM SUV,8011.0,7500.0,2022
0,3/9/2009,MANHEIM,2004,5.0,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON,RED,AUTO,2.0,Covers,45855.0,AMERICAN,MEDIUM SUV,6305.0,8200.0,1187
0,4/14/2009,OTHER,2007,2.0,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER 3.9L LS,MAROON,AUTO,1.0,Alloy,87870.0,AMERICAN,VAN,6280.0,6100.0,2282
1,2/4/2009,MANHEIM,2005,,MERCURY,MONTEREY,Bas,4D WAGON LUXURY,SILVER,AUTO,1.0,Alloy,73362.0,AMERICAN,VAN,5963.0,5270.0,1506
1,4/28/2010,MANHEIM,2008,2.0,DODGE,AVENGER V6,SXT,4D SEDAN SXT,SILVER,AUTO,1.0,Alloy,50808.0,AMERICAN,MEDIUM,10714.0,8635.0,1003
0,4/20/2009,OTHER,2005,4.0,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREEN,AUTO,2.0,Covers,76615.0,AMERICAN,MEDIUM,3688.0,4800.0,920
1,3/4/2009,ADESA,2005,4.0,FORD,EXPLORER 2WD V8 4.6L,XLT,4D SUV 4.6L XLT,SILVER,AUTO,,,89506.0,AMERICAN,MEDIUM SUV,6784.0,7585.0,1893
0,9/18/2009,MANHEIM,2002,7.0,LEXUS,RX300 2WD 3.0L V6 EF,,4D SPORT UTILITY,GOLD,AUTO,1.0,Alloy,56461.0,OTHER ASIAN,MEDIUM SUV,9479.0,10800.0,1137
0,5/21/2010,ADESA,2007,3.0,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,54907.0,TOP LINE ASIAN,MEDIUM,11035.0,10800.0,588
0,8/19/2009,MANHEIM,2006,3.0,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,78055.0,AMERICAN,LARGE,6921.0,7365.0,1974
0,11/4/2009,OTHER,2005,4.0,DODGE,NEON,SE,4D SEDAN,SILVER,AUTO,2.0,Covers,72738.0,AMERICAN,COMPACT,3155.0,4065.0,686
0,10/11/2010,MANHEIM,2008,2.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLUE,AUTO,1.0,Alloy,69898.0,AMERICAN,LARGE,8423.0,8575.0,1703
0,4/21/2009,OTHER,2005,,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,SILVER,AUTO,,,62611.0,AMERICAN,COMPACT,3740.0,5205.0,1020
0,11/11/2009,MANHEIM,2004,5.0,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,GREEN,AUTO,2.0,Covers,74180.0,AMERICAN,VAN,3799.0,4600.0,1506
0,1/6/2009,MANHEIM,2006,3.0,JEEP,COMMANDER 2WD V8,Lim,4D WAGON LIMITED HEMI,GREY,AUTO,1.0,Alloy,45119.0,AMERICAN,LARGE SUV,11546.0,8875.0,1257
0,5/27/2010,MANHEIM,2007,3.0,CHRYSLER,SEBRING V6,Bas,4D SEDAN,WHITE,AUTO,,,75274.0,AMERICAN,MEDIUM,7205.0,6800.0,1272
1,5/27/2009,MANHEIM,2005,4.0,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L SE,WHITE,AUTO,2.0,Covers,89108.0,AMERICAN,VAN,5022.0,3800.0,1763
0,1/26/2010,MANHEIM,2004,6.0,GMC,1500 SIERRA PICKUP 2,SLE,EXT CAB 5.3L,BLUE,AUTO,,,88686.0,AMERICAN,LARGE TRUCK,7854.0,8550.0,1243
0,7/9/2009,MANHEIM,2005,4.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,53296.0,AMERICAN,MEDIUM,4883.0,6630.0,837
1,2/25/2010,MANHEIM,2007,3.0,FORD,FUSION V6,SE,4D SEDAN SE,WHITE,AUTO,1.0,Alloy,88626.0,AMERICAN,MEDIUM,10191.0,8210.0,1373
0,4/17/2009,MANHEIM,2006,3.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,SILVER,AUTO,1.0,Alloy,63052.0,AMERICAN,MEDIUM,6311.0,6200.0,923
0,10/9/2009,ADESA,2005,4.0,PONTIAC,SUNFIRE 2.2L I4 MPI,,2D COUPE SE,RED,AUTO,1.0,Alloy,65188.0,AMERICAN,COMPACT,3344.0,5035.0,1020
0,10/14/2010,MANHEIM,2002,8.0,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,1.0,Alloy,87067.0,AMERICAN,MEDIUM,2194.0,4075.0,1283
0,8/26/2009,MANHEIM,2005,4.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,BLACK,AUTO,2.0,Covers,68216.0,AMERICAN,MEDIUM,4488.0,4910.0,1215
0,11/24/2009,OTHER,2008,1.0,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,WHITE,AUTO,2.0,Covers,48489.0,AMERICAN,MEDIUM,7955.0,7500.0,834
0,3/11/2009,MANHEIM,2004,5.0,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,BLUE,AUTO,,,87944.0,AMERICAN,MEDIUM SUV,7487.0,7910.0,1503
0,9/15/2009,MANHEIM,2005,4.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,SILVER,AUTO,2.0,Covers,69522.0,AMERICAN,MEDIUM,4873.0,5010.0,1020
0,4/21/2010,MANHEIM,2003,7.0,TOYOTA,RAV-4 2WD,Bas,4D SPORT UTILITY,BLACK,AUTO,2.0,Covers,69037.0,TOP LINE ASIAN,SMALL SUV,7264.0,8550.0,833
0,1/18/2010,OTHER,2007,3.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,,,75652.0,AMERICAN,LARGE,6839.0,7500.0,1974
0,4/20/2010,ADESA,2008,2.0,FORD,FUSION V6,SE,4D SEDAN SE,GREY,AUTO,,,79686.0,AMERICAN,MEDIUM,10420.0,8530.0,1272
0,2/18/2009,ADESA,2006,3.0,FORD,FREESTYLE FWD V6 3.0,SE,4D CUV 3.0L SE,SILVER,AUTO,1.0,Alloy,61796.0,AMERICAN,CROSSOVER,7626.0,8095.0,1313
0,2/13/2009,ADESA,2004,5.0,FORD,MUSTANG V6 3.9L V6 E,Bas,2D COUPE,SILVER,MANUAL,1.0,Alloy,40190.0,AMERICAN,SPORTS,5434.0,6120.0,623
1,9/10/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,SILVER,AUTO,2.0,Covers,63600.0,AMERICAN,MEDIUM,5498.0,5895.0,1215
0,8/2/2010,MANHEIM,2004,6.0,HONDA,ELEMENT 2WD,LX,4D SPORT UTILITY DX,SILVER,AUTO,1.0,Alloy,79146.0,TOP LINE ASIAN,SMALL SUV,5099.0,8000.0,686
0,5/18/2009,MANHEIM,2006,3.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2.0,Covers,76792.0,AMERICAN,MEDIUM,5480.0,5000.0,1389
0,12/2/2009,OTHER,2006,3.0,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,GREY,AUTO,1.0,Alloy,75247.0,AMERICAN,LARGE,6923.0,7500.0,1506
1,11/20/2009,MANHEIM,2002,7.0,CHEVROLET,SUBURBAN 1500 4WD,150,4D UTILITY 5.3L FFV LS,BLACK,AUTO,1.0,Alloy,94151.0,AMERICAN,LARGE SUV,5785.0,10330.0,2218
0,6/30/2010,MANHEIM,2008,2.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,SILVER,AUTO,1.0,Alloy,86599.0,AMERICAN,LARGE,8758.0,7680.0,2152
0,5/15/2009,OTHER,2005,4.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,1.0,Alloy,56830.0,AMERICAN,MEDIUM,5569.0,6000.0,1086
0,10/13/2009,MANHEIM,2007,2.0,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,73617.0,AMERICAN,LARGE,7609.0,7030.0,1974
0,2/24/2010,OTHER,2007,3.0,FORD,EDGE FWD V6,SE,4D CROSSOVER SE,RED,AUTO,1.0,Alloy,,AMERICAN,CROSSOVER,15005.0,9355.0,1506
0,8/17/2010,OTHER,2008,2.0,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,2.0,Covers,,OTHER ASIAN,MEDIUM,6376.0,6400.0,462
0,12/15/2009,MANHEIM,2004,5.0,CHEVROLET,MONTE CARLO,SS,2D COUPE SS,RED,AUTO,1.0,Alloy,69066.0,AMERICAN,LARGE,6158.0,7385.0,1703
0,9/16/2010,MANHEIM,2004,6.0,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,SILVER,AUTO,,,67906.0,AMERICAN,CROSSOVER,6081.0,8010.0,1606
0,12/2/2010,MANHEIM,2006,4.0,DODGE,DURANGO 4WD V8,Adv,4D SUV 4.7L SLT,RED,AUTO,1.0,Alloy,72577.0,AMERICAN,MEDIUM SUV,9981.0,10655.0,1623
0,6/15/2009,MANHEIM,2008,1.0,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,GREY,AUTO,2.0,Covers,46805.0,AMERICAN,MEDIUM,8196.0,8400.0,834
0,11/23/2010,ADESA,2004,6.0,FORD,FREESTAR FWD V6,SES,4D PASSENGER 3.9L SES,SILVER,AUTO,,,67579.0,AMERICAN,VAN,3833.0,4710.0,1313
0,5/19/2009,MANHEIM,2006,3.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2.0,Covers,65784.0,AMERICAN,MEDIUM,5480.0,5600.0,1215
0,3/11/2010,MANHEIM,2007,3.0,CHEVROLET,HHR,LT,4D SUV 2.2L LT,BLACK,AUTO,1.0,Alloy,73296.0,AMERICAN,MEDIUM,8371.0,7770.0,803
0,2/5/2010,OTHER,2008,2.0,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L FFV SE,SILVER,AUTO,1.0,Alloy,75996.0,AMERICAN,VAN,10103.0,7400.0,1623
0,6/2/2009,MANHEIM,2003,6.0,PONTIAC,GRAND PRIX 3.1L V6 S,SE,4D SEDAN SE1,SILVER,AUTO,2.0,Covers,,AMERICAN,LARGE,2431.0,3960.0,2651
0,2/17/2009,MANHEIM,2005,4.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLACK,AUTO,2.0,Covers,59693.0,AMERICAN,MEDIUM,3826.0,5780.0,1086
0,4/7/2009,MANHEIM,2005,4.0,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,BLACK,AUTO,1.0,Alloy,53241.0,AMERICAN,MEDIUM,5571.0,5930.0,1003
0,3/22/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,2.0,Covers,48452.0,AMERICAN,MEDIUM,7991.0,7500.0,693
0,12/1/2009,MANHEIM,2007,2.0,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,WHITE,AUTO,,,52252.0,AMERICAN,SPECIALTY,9334.0,9650.0,1086
0,2/11/2009,MANHEIM,2007,2.0,FORD,FUSION 4C 2.3L I4 EF,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,84156.0,AMERICAN,MEDIUM,9422.0,7205.0,853
0,10/27/2010,OTHER,2007,3.0,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,BLACK,AUTO,1.0,Alloy,85867.0,AMERICAN,VAN,9722.0,7130.0,1763
1,10/23/2009,ADESA,2005,4.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,GOLD,AUTO,,,87252.0,AMERICAN,MEDIUM,4855.0,4715.0,1113
0,11/1/2010,ADESA,2005,5.0,DODGE,DURANGO 2WD V8,SLT,4D SUV 5.7L SLT,WHITE,AUTO,1.0,Alloy,89452.0,AMERICAN,MEDIUM SUV,7993.0,9700.0,1503
0,2/5/2010,OTHER,2008,2.0,CHEVROLET,HHR,LT,4D SUV 2.2L LS,GREY,AUTO,2.0,Covers,57774.0,AMERICAN,MEDIUM,7242.0,7800.0,671
0,1/11/2010,ADESA,2003,7.0,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,BEIGE,AUTO,,,82146.0,AMERICAN,LARGE TRUCK,6529.0,9400.0,1283
0,11/3/2010,MANHEIM,2006,4.0,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,88036.0,AMERICAN,MEDIUM,4112.0,3950.0,983
0,8/3/2010,MANHEIM,2004,6.0,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.8L,SILVER,AUTO,,,98782.0,AMERICAN,LARGE TRUCK,7257.0,10475.0,1341
0,2/10/2010,ADESA,2006,4.0,FORD,FUSION 4C,SEL,4D SEDAN SEL,SILVER,AUTO,1.0,Alloy,85411.0,AMERICAN,MEDIUM,6863.0,7850.0,853
0,2/26/2010,OTHER,2004,6.0,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,BLACK,AUTO,,,,AMERICAN,MEDIUM SUV,6300.0,8900.0,1243
0,3/2/2010,ADESA,2007,3.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,83012.0,AMERICAN,LARGE,8090.0,7405.0,2152
1,1/28/2010,ADESA,2004,6.0,MERCURY,MOUNTAINEER AWD V8,,4D SUV 4.6L,GOLD,AUTO,1.0,Alloy,80068.0,AMERICAN,MEDIUM SUV,6375.0,7055.0,2282
0,8/19/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,BLUE,AUTO,,,70413.0,AMERICAN,MEDIUM,5509.0,5700.0,1389
0,7/26/2010,ADESA,2005,5.0,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,GREEN,AUTO,2.0,Covers,90328.0,AMERICAN,CROSSOVER,6239.0,7050.0,1630
0,5/19/2010,MANHEIM,2005,5.0,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,BLUE,AUTO,2.0,Covers,78864.0,AMERICAN,VAN,5385.0,6800.0,1623
0,12/16/2010,MANHEIM,2004,6.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,MANUAL,2.0,Covers,66258.0,AMERICAN,MEDIUM,3331.0,4375.0,1215
